task,algorithm,nominal_operations,actual_operations,iterations,samples,seed,episode_cost,planning_time_seconds,segment_horizon,total_horizon,execution_fraction,execution_horizon,planning_calls,randomizations,knots,spline,frequency,max_episode_steps,base_noise,candidate,parameters
double_cart_pole,cbo,512,512,1,512,1,1769.9954833984375,0.31543263234198093,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,1,512,2,1762.1781005859375,0.31475843489170074,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,1,512,3,2218.4990234375,0.31527633452787995,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,1,512,4,1953.328857421875,0.31465850910171866,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,2,256,0,1526.703125,0.5847961851395667,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,2,256,1,1937.56103515625,0.5766855636611581,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,2,256,2,1333.336669921875,0.5755443377420306,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,2,256,3,1619.6719970703125,0.5756162675097585,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,2,256,4,2263.571044921875,0.5769959012977779,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,4,128,0,2968.12646484375,1.1525178784504533,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,4,128,1,2803.17578125,1.1474267030134797,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,4,128,2,1402.158447265625,1.1470179306343198,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,4,128,3,2029.556640625,1.1489900462329388,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,4,128,4,2062.954345703125,1.1467638844624162,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,8,64,0,2721.7080078125,2.2550876806490123,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,8,64,1,1666.234375,2.246739113237709,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,8,64,2,2855.4697265625,2.2469515381380916,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,8,64,3,1863.8770751953125,2.249579188413918,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,8,64,4,2515.915283203125,2.2455040104687214,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,16,32,0,4481.373046875,4.869796779938042,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,16,32,1,4299.1083984375,4.856177792418748,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,16,32,2,4568.34619140625,4.85835365857929,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,16,32,3,5075.1572265625,4.915491534862667,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,cbo,512,512,16,32,4,3196.163818359375,4.8706797594204545,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,0,"{""consensus_weight"":1.0,""noise_weight"":3.0,""step_size"":0.1,""temperature_scale"":0.1}"
double_cart_pole,mppi_cma,8192,8192,1,8192,0,1194.089111328125,0.4787918268702924,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,1,8192,1,1034.0762939453125,0.4746617213822901,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,1,8192,2,1415.25830078125,0.4798687444999814,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,1,8192,3,1321.25830078125,0.4746941248886287,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,1,8192,4,1445.0904541015625,0.480106009170413,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,2,4096,0,1045.3843994140625,0.84175537340343,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,2,4096,1,1045.5411376953125,0.8366476530209184,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,2,4096,2,1387.654052734375,0.8410215969197452,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,2,4096,3,941.0159912109375,0.8354303101077676,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,2,4096,4,1120.1934814453125,0.860760148614645,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,4,2048,0,1156.8349609375,1.5376230510883033,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,4,2048,1,924.251953125,1.592548321466893,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,4,2048,2,1184.0701904296875,1.57459257543087,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,4,2048,3,933.2489624023438,1.5785920857451856,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,4,2048,4,1104.4503173828125,1.598636781796813,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,8,1024,0,1227.5758056640625,2.6829615724273026,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,8,1024,1,1074.845703125,2.720913017168641,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,8,1024,2,1184.1383056640625,2.7768391678109765,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,8,1024,3,915.1910400390625,2.7243605735711753,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,8,1024,4,1036.09814453125,2.751204671803862,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,16,512,0,1239.3043212890625,5.004798696842045,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,16,512,1,1217.8206787109375,5.039806567132473,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,16,512,2,934.1652221679688,5.024501498788595,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,16,512,3,1176.6976318359375,4.973225704394281,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,8192,8192,16,512,4,953.682373046875,4.962264970410615,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,1,4096,0,1368.5665283203125,0.4298085547052324,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,1,4096,1,1585.9783935546875,0.4195602471008897,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,1,4096,2,1279.014892578125,0.41865795012563467,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,1,4096,3,1637.68896484375,0.41773092607036233,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,1,4096,4,1231.8896484375,0.41980038676410913,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,2,2048,0,947.99951171875,0.7604352375492454,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,2,2048,1,1338.612060546875,0.746304526925087,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,2,2048,2,1029.64208984375,0.745291959028691,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,2,2048,3,950.1135864257812,0.7397795049473643,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,2,2048,4,1309.6553955078125,0.7359263729304075,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,4,1024,0,1092.64453125,1.361378304194659,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,4,1024,1,1219.326416015625,1.3461314919404685,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,4,1024,2,1118.5367431640625,1.3576964209787548,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,4,1024,3,1097.12109375,1.3552273102104664,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,4,1024,4,1240.955322265625,1.369400278199464,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,8,512,0,1116.2109375,2.476437607780099,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,8,512,1,1028.206298828125,2.492844683583826,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,8,512,2,1099.6884765625,2.4872784167528152,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,8,512,3,1190.060546875,2.47416541678831,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,8,512,4,1404.0849609375,2.4779017586261034,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,16,256,0,1389.400634765625,4.711208364460617,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,16,256,1,1579.4891357421875,4.660031275358051,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,16,256,2,1508.0152587890625,4.6681713364087045,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,16,256,3,1336.38623046875,4.73184837307781,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,4096,4096,16,256,4,1684.9898681640625,4.72768550273031,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,1,2048,0,1200.910888671875,0.3808868699707091,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,1,2048,1,1783.0462646484375,0.37334991712123156,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,1,2048,2,1492.1219482421875,0.3720908439718187,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,1,2048,3,1696.0396728515625,0.3729159333743155,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,1,2048,4,1983.677734375,0.3728174758143723,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,2,1024,0,1709.1678466796875,0.6727624535560608,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,2,1024,1,1244.658935546875,0.663597525563091,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,2,1024,2,1620.5479736328125,0.663830004632473,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,2,1024,3,1154.123779296875,0.6655392255634069,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,2,1024,4,1323.2327880859375,0.6683309697546065,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,4,512,0,1301.195556640625,1.2535184961743653,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,4,512,1,1139.0126953125,1.250897275749594,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,4,512,2,1122.78369140625,1.2539918930269778,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,4,512,3,1176.351318359375,1.2499635578133166,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,4,512,4,1435.874267578125,1.2563165370374918,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,8,256,0,1268.6383056640625,2.3733274778351188,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,8,256,1,1004.8572387695312,2.384461123496294,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,8,256,2,977.8214721679688,2.3628669818863273,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,8,256,3,1161.2086181640625,2.393493934068829,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,8,256,4,1372.917724609375,2.396832528524101,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,16,128,0,1247.2381591796875,4.608807430136949,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,16,128,1,1681.1732177734375,4.610891284421086,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,16,128,2,1049.30859375,4.576291427016258,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,16,128,3,1226.6468505859375,4.586483169812709,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,2048,2048,16,128,4,1013.5407104492188,4.582165461033583,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,1024,1024,1,1024,0,1310.3724365234375,0.3455904037691653,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,1024,1024,1,1024,1,2794.57421875,0.33514778781682253,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,1024,1024,1,1024,2,2164.03271484375,0.3345302208326757,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,1024,1024,1,1024,3,1792.837646484375,0.3357642609626055,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,1024,1024,1,1024,4,2288.324951171875,0.33644234389066696,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
double_cart_pole,mppi_cma,1024,1024,2,512,0,1414.5260009765625,0.6382354279048741,1.0,10.0,0.5,0.5,20,1,6,cubic,100.0,1000,0.3,2,"{""adaptation_rate"":0.2,""minimum_noise_ratio"":1.0,""temperature_scale"":10.0}"
